49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511,49.511
47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905,47.905
46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460,46.460
45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065,45.065
43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824,43.824
42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449,42.449
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394,45.394
45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098,45.098
43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964,43.964
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240,41.240
44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671,44.671
44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069,44.069
42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807,42.807
42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744,42.744
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047,40.047
43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502,43.502
43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936,43.936
42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715,42.715
40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656,40.656
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868,38.868
42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764,42.764
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647,42.647
41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376,41.376
39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128,39.128
38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159,38.159
43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918,43.918
41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567,41.567
41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471,41.471
41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561,41.561
40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240,40.240
38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975,38.975